,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
2419,2419,46779,Admiralty Stn,1.440713576,103.8007075,Woodlands Ave 7,Woodlands
2420,2420,46781,Bef Admiralty Pr Sch,1.442675691,103.8012442,Woodlands Ave 6,Woodlands
2421,2421,46789,Opp Admiralty Pr Sch,1.443511389,103.8010631,Woodlands Ave 6,Woodlands
2422,2422,46791,Blk 722,1.445694999,103.7996335,Woodlands Ave 6,Woodlands
2423,2423,46799,Blk 786A CP,1.445866174,103.7997085,Woodlands Ave 6,Woodlands
2424,2424,46801,Aft W'Lands Mart,1.446512057,103.7975663,Woodlands Ave 6,Woodlands
2425,2425,46809,Opp W'Lands Mart,1.446496623,103.7980871,Woodlands Ave 6,Woodlands
2426,2426,46811,Blk 726,1.443792373,103.7993152,Woodlands Circle,Woodlands
2427,2427,46821,Blk 713,1.44215561,103.7975554,Woodlands Circle,Woodlands
2428,2428,46831,Blk 747A CP,1.443645278,103.7956269,Woodlands Circle,Woodlands
2429,2429,46841,Opp Blk 739A CP,1.444985717,103.7969016,Woodlands Circle,Woodlands
2430,2430,46851,Blk 664,1.436126667,103.7976127,Woodlands Ring Rd,Woodlands
2431,2431,46859,Blk 608A,1.436202583,103.7973959,Woodlands Ring Rd,Woodlands
2432,2432,46861,Opp Blk 624B,1.435155786,103.7999834,Woodlands Ring Rd,Woodlands
2433,2433,46869,Blk 628A,1.435076718,103.8005455,Woodlands Ring Rd,Woodlands
2434,2434,46871,Blk 644,1.436791166,103.8017651,Woodlands Ring Rd,Woodlands
2435,2435,46879,Blk 637,1.437066168,103.8021593,Woodlands Ring Rd,Woodlands
2436,2436,46881,Old Chang Kee Bldg,1.449830181,103.8052321,Woodlands Loop,Sembawang
2437,2437,46891,Jordon Food Ind,1.44823909,103.8070354,Woodlands Loop,Sembawang
2438,2438,46901,Blk 15,1.447984183,103.8095148,Woodlands Loop,Sembawang
2439,2439,46911,Opp Blk 20,1.450689683,103.810271,Woodlands Loop,Sembawang
2440,2440,46921,Opp Blk 22,1.453315894,103.81089,Woodlands Link,Sembawang
2441,2441,46931,Opp W'Lands Spectrum 1,1.453053898,103.8078993,Woodlands Ave 9,Sembawang
2442,2442,46941,Opp Nylect Engrg,1.451673065,103.805477,Woodlands Ave 9,Sembawang
2443,2443,46951,Blk 536A,1.431436922,103.791333,Woodlands Dr 14,Woodlands
2444,2444,46961,Blk 547,1.430489444,103.7928572,Woodlands Ave 4,Woodlands
2445,2445,46969,Blk 532,1.430591818,103.7926997,Woodlands Ave 4,Woodlands
2446,2446,46971,Woodgrove Pr Sch,1.431875556,103.7903425,Woodlands Ave 1,Woodlands
2447,2447,46979,Opp Blk 507,1.431305556,103.7906544,Woodlands Ave 1,Woodlands
2448,2448,46981,W'lands Sth Stn Exit 2,1.42742,103.793617,Woodlands Ave 1,Woodlands
2449,2449,46989,W'lands Sth Stn Exit 1,1.428023346,103.7922126,Woodlands Ave 1,Woodlands
2450,2450,46991,Blk 589,1.427640931,103.7958715,Woodlands Ave 1,Woodlands
2451,2451,46999,Opp Blk 589,1.427428261,103.7960033,Woodlands Ave 1,Woodlands
2452,2452,47011,Bef W'Lands Waterfront Pk,1.450767663,103.7786312,Admiralty Rd,Woodlands
2453,2453,47019,Aft W'Lands Waterfront Pk,1.450751552,103.7789293,Admiralty Rd,Woodlands
2454,2454,47021,Khalsa Crescent Drug Rehab Ctr,1.451134574,103.7832749,Admiralty Rd West,Woodlands
2455,2455,47029,Opp Khalsa Crescent Drug Rehab Ctr,1.450965504,103.7825232,Admiralty Rd West,Woodlands
2456,2456,47031,Bef Keramat Rd,1.451763611,103.788144,Admiralty Rd West,Woodlands
2457,2457,47039,Aft View Rd,1.451569222,103.7890522,Admiralty Rd West,Woodlands
2458,2458,47041,Opp W'Lands Auto Hub,1.452568611,103.7916431,Admiralty Rd West,Woodlands
2459,2459,47049,W'Lands Auto Hub,1.452465241,103.7925805,Admiralty Rd West,Woodlands
2460,2460,47051,Aft W'Lands Ind Pk E4,1.4544975,103.7956028,Admiralty Rd West,Woodlands
2461,2461,47059,Bef W'Lands Ind Pk E4,1.453964502,103.7954729,Admiralty Rd West,Woodlands
2462,2462,47061,Aft Attap Valley Rd,1.45605441,103.7980842,Admiralty Rd West,Sembawang
2463,2463,47069,Nth Tech,1.455939081,103.7987707,Admiralty Rd West,Woodlands
2464,2464,47071,Bef British American Tobacco,1.45761032,103.8021484,Admiralty Rd West,Sembawang
2465,2465,47079,Opp British American Tobacco,1.457864313,103.802996,Admiralty Rd West,Sembawang
2466,2466,47081,Aft Senoko Cres,1.462023364,103.8038341,Senoko Rd,Sembawang
2467,2467,47089,Aft Senoko Dr,1.462278772,103.8038792,Senoko Rd,Sembawang
2468,2468,47091,Bef Senoko Cres,1.464596626,103.8060256,Senoko Dr,Sembawang
2469,2469,47099,MASTERDON,1.464007084,103.8052991,Senoko Dr,Sembawang
2470,2470,47101,Aft Senoko Ave,1.466537222,103.8090658,Senoko Dr,Sembawang
2471,2471,47109,Maxsteel Enterprise,1.466084167,103.8086186,Senoko Dr,Sembawang
2472,2472,47111,Bef Senoko Way,1.466191848,103.8110018,Senoko Ave,Sembawang
2473,2473,47119,Aft Senoko Way,1.46646105,103.81068,Senoko Ave,Sembawang
2474,2474,47121,Opp Lian Aik Siong Machinery,1.463713249,103.802785,Senoko Rd,Sembawang
2475,2475,47129,Lian Aik Siong Machinery,1.463693293,103.8029824,Senoko Rd,Sembawang
2476,2476,47131,Fuji Oil S'Pore,1.466642243,103.8022244,Senoko Rd,Sembawang
2477,2477,47141,Bef Sc Auto,1.467569588,103.8036778,Senoko Rd,Sembawang
2478,2478,47151,Aft Scania S'Pore,1.466273332,103.8039726,Senoko Rd,Sembawang
2479,2479,47169,CHUAN LIM CONSTRN,1.460925048,103.8005973,Senoko Dr,Sembawang
2480,2480,47179,Comfortdelgro Engrg,1.458284248,103.7988074,Senoko Loop,Sembawang
2481,2481,47189,K.U.S. Holdings,1.459003167,103.8012929,Senoko Loop,Sembawang
2482,2482,47199,Bef Senoko Dr,1.461235836,103.8026613,Senoko Loop,Sembawang
2483,2483,47201,W'lands Nth Stn,1.448472,103.7848997,Nth Woodlands Dr,Woodlands
2484,2484,47491,TWIN FOUNTAINS,1.431021111,103.8004889,Woodlands Ave 6,Woodlands
2485,2485,47499,OPP TWIN FOUNTAINS,1.430773889,103.8006081,Woodlands Ave 6,Woodlands
2486,2486,47501,Opp Blk 583,1.430462083,103.7947023,Woodlands Dr 16,Woodlands
2487,2487,47509,BLK 583,1.430331111,103.7948411,Woodlands Dr 16,Woodlands
2488,2488,47511,Blk 554,1.431903546,103.7964478,Woodlands Dr 16,Woodlands
2489,2489,47521,Opp Blk 575,1.431653461,103.7981359,Woodlands Dr 16,Woodlands
2490,2490,47529,BLK 573A,1.431536111,103.7981161,Woodlands Dr 16,Woodlands
2491,2491,47539,Opp Woodgrove Sec Sch,1.428705552,103.7976628,Woodlands Ave 6,Woodlands
2492,2492,47541,Blk 639,1.437892019,103.8033416,Woodlands Ave 6,Woodlands
2493,2493,47549,Opp Blk 639,1.437904852,103.8035235,Woodlands Ave 6,Woodlands
2494,2494,47551,Blk 630,1.434726238,103.8018876,Woodlands Ave 6,Woodlands
2495,2495,47559,Opp Blk 630,1.434612545,103.8020456,Woodlands Ave 6,Woodlands
2496,2496,47561,Blk 620,1.433208201,103.7988516,Woodlands Ave 5,Woodlands
2497,2497,47569,Opp Blk 620,1.432919455,103.7987804,Woodlands Ave 5,Woodlands
2498,2498,47571,Blk 618,1.433490241,103.7963972,Woodlands Ave 5,Woodlands
2499,2499,47579,Blk 556,1.433313474,103.7959702,Woodlands Ave 5,Woodlands
2500,2500,47581,Opp Blk 521,1.43464495,103.7935267,Woodlands Ave 5,Woodlands
2501,2501,47589,Blk 519A CP,1.434791069,103.7925444,Woodlands Ave 5,Woodlands
2502,2502,47591,Bef Admiralty Stn/Blk 680,1.439738727,103.8025081,Woodlands Ave 6,Woodlands
2503,2503,47599,Blk 683A,1.439926422,103.8026315,Woodlands Ave 6,Woodlands
2504,2504,47601,Blk 793,1.4421188,103.8030491,Woodlands Ave 7,Woodlands
2505,2505,47609,Opp Blk 793,1.441849418,103.8030947,Woodlands Ave 7,Woodlands
2506,2506,47611,Woodsvale Condo,1.443887062,103.8062228,Woodlands Ave 7,Woodlands
2507,2507,47619,Opp Woodsvale Condo,1.444306976,103.8071378,Woodlands Ave 7,Woodlands
2508,2508,47621,Aft Gambas Ave,1.446892181,103.8098277,Woodlands Ave 7,Sembawang
2509,2509,47629,Seagate,1.446678082,103.8098574,Woodlands Ave 7,Sembawang
2510,2510,47641,Blk 681A,1.439231434,103.8037286,Woodlands Dr 62,Woodlands
2511,2511,47649,Opp Blk 681B,1.439094532,103.803676,Woodlands Dr 62,Woodlands
2512,2512,47651,Blk 684B,1.441697109,103.8052552,Woodlands Dr 73,Woodlands
2513,2513,47659,Blk 685A,1.441463499,103.8054591,Woodlands Dr 73,Woodlands
2514,2514,47661,Blk 788E,1.444451891,103.8027544,Woodlands Cres,Woodlands
2515,2515,47671,Opp Admiralty Sec Sch,1.446563,103.803336,Woodlands Cres,Woodlands
2516,2516,47681,Woodsvale Condo,1.444578456,103.8044862,Woodlands Cres,Woodlands
2517,2517,47711,JB Sentral Bus Ter,1.463458341,103.7644234,Jln Jim Quee,Invalid
2518,2518,47751,Blk 691D,1.376956,103.867019,Upp Thomson Rd,Serangoon
2519,2519,47759,Blk 694C,1.38232,103.844173,Woodlands Dr 62,Ang Mo Kio
2520,2520,47801,Sunshine Bakery,1.46417401,103.8129835,Admiralty Rd West,Sembawang
2521,2521,47809,Opp Sunshine Bakery,1.463791838,103.8135875,Admiralty Rd West,Sembawang
2522,2522,47811,W'Lands Sunny Food,1.462376923,103.8089871,Admiralty Rd West,Sembawang
2523,2523,47819,Opp W'Lands Sunny Food,1.462558013,103.8100509,Admiralty Rd West,Sembawang
2524,2524,47821,Opp Sumitomo Bakelite S'pore,1.460777177,103.8058293,Admiralty Rd West,Sembawang
2525,2525,47829,Sumitomo Bakelite S'pore,1.460546319,103.8061739,Admiralty Rd West,Sembawang
2526,2526,48009,Bt Panjang Temp Bus Pk,1.383764,103.7583,Woodlands Rd,Choa Chu Kang
2527,2527,48011,Opp Mandai Camp 2,1.410536057,103.774494,Mandai Rd,Mandai
2528,2528,48019,Mandai Camp 2,1.410478903,103.7754724,Mandai Rd,Central Water Catchment
2529,2529,48021,Aft Mandai Lake Rd,1.410919357,103.7794566,Mandai Rd,Mandai
2530,2530,48029,Bef Mandai Lake Rd,1.410565092,103.7796855,Mandai Rd,Central Water Catchment
2531,2531,48031,LP 162,1.41109191,103.7831698,Mandai Rd,Mandai
2532,2532,48039,LP 159,1.410756066,103.7832092,Mandai Rd,Central Water Catchment
2533,2533,48041,Aft Jln Ulu Sembawang,1.412683175,103.7889211,Mandai Rd,Mandai
2534,2534,48049,Bef Jln Ulu Sembawang,1.412391856,103.7893038,Mandai Rd,Central Water Catchment
2535,2535,48051,Mandai Agrotech Pk,1.415293819,103.797375,Mandai Rd,Mandai
2536,2536,48059,Opp Mandai Agrotech Pk,1.415021092,103.7976321,Mandai Rd,Central Water Catchment
2537,2537,48061,Bef Mandai Ave,1.415831547,103.8038515,Mandai Rd,Mandai
2538,2538,48069,Aft Mandai Ave,1.416011561,103.8020347,Mandai Rd,Central Water Catchment
2539,2539,48071,Mandai Crematorium,1.411763315,103.8057861,Mandai Rd,Central Water Catchment
2540,2540,48079,Opp Mandai Crematorium,1.413148853,103.8052945,Mandai Rd,Central Water Catchment
2541,2541,48081,Opp Upp Seletar Reservoir,1.405421375,103.8089254,Mandai Rd,Central Water Catchment
2542,2542,48089,Upp Seletar Reservoir,1.405609912,103.8079534,Mandai Rd,Central Water Catchment
2543,2543,48091,SCDF Nee Soon Camp,1.402747778,103.8123803,Mandai Rd,Yishun
2544,2544,48099,Opp SCDF Nee Soon Camp,1.402927621,103.8120012,Mandai Rd,Yishun
2545,2545,48101,Aft Meng Suan Rd,1.402410386,103.8143997,Mandai Rd,Yishun
2546,2546,48109,Opp Meng Suan Rd,1.402205358,103.8140149,Mandai Rd,Yishun
2547,2547,48111,Aft Mandai Rd,1.40944188,103.7796635,Mandai Lake Rd,Central Water Catchment
2548,2548,48119,Bef Mandai Rd,1.409618517,103.7792909,Mandai Lake Rd,Central Water Catchment
2549,2549,48131,S'Pore Zoo,1.404623883,103.7893569,Mandai Lake Rd,Central Water Catchment
2550,2550,48141,Opp Mandai Crematorium & Columbarium,1.415570856,103.8094963,Mandai Ave,Mandai
2551,2551,48149,Mandai Crematorium & Columbarium,1.415210805,103.809079,Mandai Ave,Yishun
2552,2552,49011,Opp Kim Hock Corp Pte Ltd,1.410518032,103.7522825,Sg Kadut St 1,Sungei Kadut
2553,2553,49019,Kim Hock Corp Pte Ltd,1.410543055,103.7524472,Sg Kadut St 1,Sungei Kadut
2554,2554,49021,WHYE WAH DEVT & CONSTRN,1.41337475,103.7517702,Sg Kadut St 1,Sungei Kadut
2555,2555,49029,SIT LEY TIMBER,1.413591282,103.7518955,Sg Kadut St 1,Sungei Kadut
2556,2556,49031,Opp Crown Alliance Industries,1.416316047,103.7512437,Sg Kadut St 1,Sungei Kadut
2557,2557,49039,Asia Rattan Trading Co,1.416653866,103.7513664,Sg Kadut St 1,Sungei Kadut
2558,2558,49041,DHdeco Pte Ltd,1.419266296,103.7507174,Sg Kadut St 1,Sungei Kadut
2559,2559,49049,Sim Hup Co,1.420040468,103.7507463,Sg Kadut St 1,Sungei Kadut
2560,2560,49051,Aft Sg Kadut Eating Hse,1.422766963,103.7501017,Sg Kadut St 1,Sungei Kadut
2561,2561,49059,Aft LCS Optiroc Pte Ltd,1.423181992,103.7501925,Sg Kadut St 1,Sungei Kadut
2562,2562,49061,Poh Cheong Concrete Products,1.426126044,103.7489449,Sg Kadut St 1,Sungei Kadut
2563,2563,49069,Tropical Furniture Ltd,1.426439925,103.7488734,Sg Kadut St 1,Sungei Kadut
2564,2564,49071,Opp Wason Wood Ind,1.429209369,103.7470742,Sg Kadut Dr,Sungei Kadut
2565,2565,49079,Wason Wood Ind,1.429368403,103.7472176,Sg Kadut Dr,Sungei Kadut
2566,2566,49081,Aft Kranji Cres,1.433925697,103.7484696,Sg Kadut Dr,Sungei Kadut
2567,2567,49089,Bef Kranji Cres,1.433878889,103.7486019,Sg Kadut Dr,Sungei Kadut
2568,2568,49091,Opp Kranji Wtr Reclam Plt,1.427538889,103.7564103,Kranji Rd,Sungei Kadut
2569,2569,49099,AFT KRANJI WATER RECLAMATION PLANT,1.42763,103.7566,Kranji Rd,Sungei Kadut
2570,2570,49101,Opp Ordinance Supply Base,1.430192651,103.7558463,Kranji Rd,Sungei Kadut
2571,2571,49109,Kranji Wtr Reclam Plt,1.428851545,103.7562262,Kranji Rd,Sungei Kadut
2572,2572,49111,Aft Jln Lam Huat,1.432459722,103.7554333,Kranji Rd,Sungei Kadut
2573,2573,49119,Blk 2,1.432187271,103.7556844,Kranji Rd,Sungei Kadut
2574,2574,49121,Aft SMRT Buses Kranji Depot,1.435287378,103.7549427,Kranji Rd,Sungei Kadut
2575,2575,49129,Lip Guan Ind,1.434875119,103.7552111,Kranji Rd,Sungei Kadut
2576,2576,49131,Tan Chiang Bros Marble,1.408121819,103.7536119,Sg Kadut Ave,Sungei Kadut
2577,2577,49139,Bef Sg Kadut Way,1.407971953,103.7535209,Sg Kadut Ave,Sungei Kadut
2578,2578,49141,Ctrl Granite Ind,1.438306578,103.7436539,Kranji Way,Sungei Kadut
2579,2579,49149,Bef Fishing Ground A,1.438419103,103.7431625,Kranji Way,Sungei Kadut
2580,2580,49151,Daiya Engrg,1.4366675,103.7468403,Kranji Way,Sungei Kadut
2581,2581,49159,Econ Group,1.437071874,103.7458126,Kranji Way,Sungei Kadut
2582,2582,49169,Tong Seng Concrete Ltd,1.435632665,103.7485507,Kranji Way,Sungei Kadut
2583,2583,49171,OPP SHINGDA CONSTRN,1.43471927,103.7508663,Kranji Way,Sungei Kadut
2584,2584,49179,Aft Kranji Cres,1.434679676,103.7505332,Kranji Way,Sungei Kadut
2585,2585,49181,Dapolite Ind,1.436898167,103.7540664,Kranji Loop,Sungei Kadut
2586,2586,49189,Aft Kranji Rd,1.436469771,103.7537345,Kranji Loop,Sungei Kadut
2587,2587,49199,Kranji Reservoir Pk B,1.438367428,103.7357845,Kranji Way,Lim Chu Kang
2588,2588,49209,Sg Buloh Wetland Reserve,1.445136675,103.7298381,Neo Tiew Cres,Lim Chu Kang
2589,2589,49211,PUB Quarter,1.438687412,103.735096,Kranji Way,Lim Chu Kang
2590,2590,49219,Opp PUB Quarter,1.438537582,103.735623,Kranji Way,Lim Chu Kang
2591,2591,49229,Long Kuan Hung Crocodile Farm,1.440307778,103.7321017,Neo Tiew Cres,Lim Chu Kang
2592,2592,49239,Opp Nyee Phoe Group,1.440578932,103.7279275,Neo Tiew Cres,Lim Chu Kang
2593,2593,49249,Aft Neo Tiew Rd,1.437055207,103.7254678,Neo Tiew Cres,Lim Chu Kang
2594,2594,50011,Opp Parish Of Christ Ch,1.31182,103.8471978,Kg Java Rd,Kallang
2595,2595,50019,Parish Of Christ Ch,1.31194891,103.8476386,Keng Lee Rd,Kallang
2596,2596,50021,United Sq/Bef Novena Stn,1.317353354,103.844217,Thomson Rd,Novena
2597,2597,50029,Opp United Sq,1.316479416,103.8448428,Thomson Rd,Novena
2598,2598,50031,Opp Novena Ch,1.321273073,103.8417717,Thomson Rd,Novena
2599,2599,50037,Novena Stn Exit B,1.321099684,103.842243,Thomson Rd,Novena
2600,2600,50038,Novena Stn,1.31962671,103.8434386,Thomson Rd,Novena
2601,2601,50041,Novena Lodge,1.323623333,103.8416155,Thomson Rd,Novena
2602,2602,50049,Opp Novena Lodge,1.323541087,103.8418933,Thomson Rd,Novena
2603,2603,50051,Thomson Med Ctr,1.325878056,103.8418119,Thomson Rd,Novena
2604,2604,50059,Opp Thomson Med Ctr,1.324894534,103.8421174,Thomson Rd,Novena
2605,2605,50061,Opp Hotel Royal,1.317435,103.8414379,Newton Rd,Novena
2606,2606,50069,Hotel Royal,1.317021631,103.8416478,Newton Rd,Novena
2607,2607,50071,Bef Carlisle Rd,1.31572307,103.847075,Norfolk Rd,Kallang
2608,2608,50079,Opp Carlisle Rd,1.315839417,103.8469337,Norfolk Rd,Kallang
2609,2609,50081,Pek Kio Mkt,1.316631636,103.8502485,Owen Rd,Kallang
2610,2610,50089,Blk 51/Opp Pek Kio Mkt,1.316654934,103.8504472,Owen Rd,Kallang
2611,2611,50111,Revival Ctr Ch,1.31875833,103.846555,Moulmein Rd,Novena
2612,2612,50119,St. Joseph Instn Jnr,1.318295032,103.8458185,Moulmein Rd,Novena
2613,2613,50121,Natl Skin Ctr,1.319303042,103.8493392,Moulmein Rd,Novena
2614,2614,50129,Opp Tan Tock Seng Hosp,1.318988088,103.8492903,Moulmein Rd,Novena
2615,2615,50159,Bef Kim Keat Lane,1.324560661,103.8532662,Kim Keat Rd,Novena
2616,2616,50161,Bef Jln Dusun,1.326657006,103.8436601,Balestier Rd,Novena
2617,2617,50169,Aft Irrawaddy Rd,1.326474012,103.8442081,Balestier Rd,Novena
2618,2618,50171,Zhongshan Mall,1.326633889,103.84641,Balestier Rd,Novena
2619,2619,50179,Opp Zhongshan Mall,1.326404021,103.8464203,Balestier Rd,Novena
2620,2620,50189,Opp Public Mansion,1.326062296,103.8484919,Balestier Rd,Novena
2621,2621,50191,Bef Balestier Plaza,1.326045,103.8490239,Balestier Rd,Novena
2622,2622,50199,Opp Shaw Plaza,1.324968248,103.8505089,Balestier Rd,Novena
2623,2623,50201,Shaw Plaza,1.324904722,103.8509656,Balestier Rd,Novena
2624,2624,50209,Aft Pegu Rd,1.323927828,103.8515818,Balestier Rd,Novena
2625,2625,50211,Opp Balestier Pt,1.323069687,103.8525671,Balestier Rd,Novena
2626,2626,50221,Bef Blk 104,1.321438059,103.8530378,Balestier Rd,Novena
2627,2627,50229,Opp Blk 104,1.320957647,103.8528349,Balestier Rd,Novena
2628,2628,50231,Northlight Sch,1.318724722,103.8549258,Balestier Rd,Kallang
2629,2629,50239,S'pore Indian Assn,1.318301,103.8552335,Balestier Rd,Kallang
2630,2630,50241,Opp S'pore Khalsa Assn,1.317248028,103.8572754,Balestier Rd,Kallang
2631,2631,50249,S'pore Khalsa Assn,1.317187,103.857005,Balestier Rd,Kallang
2632,2632,50251,Farrer Pk Stn Exit A,1.312405,103.854865,Rangoon Rd,Kallang
2633,2633,50259,Opp Farrer Pk Stn,1.312363889,103.8550789,Rangoon Rd,Rochor
2634,2634,50261,Kentish Lodge,1.316088272,103.8532233,Rangoon Rd,Kallang
2635,2635,50279,Farrer Pk Stn Exit D,1.31251,103.8526781,Gloucester Rd,Kallang
2636,2636,50301,Kentish Green,1.31587261,103.8517857,Kent Rd,Kallang
2637,2637,50321,Aft Gloucester Rd,1.313684504,103.8508308,Dorset Rd,Kallang
2638,2638,50331,Blk 122,1.318629193,103.8572788,Mcnair Rd,Kallang
2639,2639,50349,Blk 107,1.319304818,103.8595769,Towner Rd,Kallang
2640,2640,50351,Farrer Pk Tennis Ctr,1.312160154,103.8485777,Dorset Rd,Kallang
2641,2641,50991,Blk 82,1.32337986,103.8562615,Whampoa Dr,Novena
2642,2642,51011,Opp Tan Tong Meng Twr,1.327841667,103.8406111,Thomson Rd,Novena
2643,2643,51019,Thomson Flyover,1.32894249,103.8406651,Thomson Rd,Novena
2644,2644,51021,Old Police Academy,1.330411111,103.8391331,Thomson Rd,Novena
2645,2645,51029,Opp Old Police Academy,1.330254968,103.8397134,Thomson Rd,Toa Payoh
2646,2646,51031,S'pore Polo Club,1.331629064,103.8385999,Thomson Rd,Toa Payoh
2647,2647,51039,Opp S'pore Polo Club,1.331658287,103.8388887,Thomson Rd,Toa Payoh
2648,2648,51041,Opp SLF Cplx,1.333435587,103.8379173,Thomson Rd,Novena
2649,2649,51049,SLF Cplx,1.333821315,103.8379581,Thomson Rd,Toa Payoh
2650,2650,51051,AFT ANDREW RD,1.336353527,103.837078,Thomson Rd,Novena
2651,2651,51059,AFT TOA PAYOH RISE,1.337032583,103.8373502,Thomson Rd,Novena
2652,2652,51069,Mt Alvernia Hosp,1.341257853,103.8366044,Thomson Rd,Toa Payoh
2653,2653,51071,Macritchie Reservoir,1.34219257,103.8359658,Thomson Rd,Central Water Catchment
2654,2654,51079,Opp Macritchie Reservoir,1.341782899,103.8361539,Thomson Rd,Central Water Catchment
2655,2655,51081,Opp Marymount Convent Sch,1.340554969,103.8388881,Marymount Rd,Toa Payoh
2656,2656,51089,Bef Marymount Convent Sch,1.341549697,103.8396258,Marymount Rd,Toa Payoh
2657,2657,51091,Opp Catholic JC,1.326480609,103.8340187,PIE,Novena
2658,2658,51099,Catholic JC,1.325881667,103.8345342,Whitley Rd,Novena
2659,2659,51101,Old Police Academy,1.327536375,103.8372482,PIE,Novena
2660,2660,51109,Opp Old Police Academy,1.327092778,103.8397081,Whitley Rd,Novena
2661,2661,51111,Opp Andrew Rd,1.340648333,103.8327133,Lornie Rd,Central Water Catchment
2662,2662,51119,Bef Andrew Rd,1.340143056,103.8325758,Lornie Rd,Novena
2663,2663,51131,Opp Braddell View,1.344092618,103.8393477,Braddell Rd,Bishan
2664,2664,51139,Braddell View,1.344366884,103.8403226,Braddell Rd,Toa Payoh
2665,2665,52009,Toa Payoh Int,1.332020834,103.8469276,Lor 6 Toa Payoh,Toa Payoh
2666,2666,52011,Bef Bishan Rd,1.345041273,103.842634,Braddell Rd,Bishan
2667,2667,52019,Aft Bishan Rd,1.344033333,103.8436817,Braddell Rd,Toa Payoh
2668,2668,52021,OPP BLK 1004,1.344313138,103.8476609,Braddell Rd,Bishan
2669,2669,52029,Blk 1004,1.343599183,103.8473654,Braddell Rd,Toa Payoh
2670,2670,52031,OPP BLK 998,1.34404853,103.8502616,Braddell Rd,Bishan
2671,2671,52039,Aft Muhajirin Mque,1.343338177,103.8513031,Braddell Rd,Toa Payoh
2672,2672,52049,Blk 19,1.327211518,103.8597876,Jln Tenteram,Novena
2673,2673,52051,BLK 147,1.343388207,103.8546926,Braddell Rd,Bishan
2674,2674,52059,Blk 219,1.343097459,103.8562259,Braddell Rd,Toa Payoh
2675,2675,52061,BCA Academy,1.34352174,103.8587388,Braddell Rd,Bishan
2676,2676,52069,Comfortdelgro Corp Ltd,1.3431439,103.8585661,Braddell Rd,Toa Payoh
2677,2677,52071,Trellis Twrs,1.329914169,103.8438184,Jln Toa Payoh,Toa Payoh
2678,2678,52079,Opp Trellis Twrs,1.329314772,103.8438289,Jln Toa Payoh,Novena
2679,2679,52081,Aft Blk 195,1.330813893,103.8608408,Jln Toa Payoh,Toa Payoh
2680,2680,52089,Opp Blk 195,1.329916903,103.8602737,Jln Toa Payoh,Novena
2681,2681,52099,Opp NKF,1.326523285,103.8548891,Kim Keat Rd,Novena
2682,2682,52109,Bet Blks 33/34,1.326976667,103.8581711,Jln Bahagia,Novena
2683,2683,52119,Opp Blk 65,1.327826759,103.8581076,Jln Tenteram,Novena
2684,2684,52129,Blk 29,1.325446667,103.8593811,Jln Bahagia,Novena
2685,2685,52131,Blk 163,1.332207036,103.8441975,Lor 1 Toa Payoh,Toa Payoh
2686,2686,52139,Oleander Twrs,1.332718333,103.8440442,Lor 1 Toa Payoh,Toa Payoh
2687,2687,52141,Philips S'pore,1.336277405,103.8433346,Lor 1 Toa Payoh,Toa Payoh
2688,2688,52149,Opp Philips S'pore,1.336404989,103.843574,Lor 1 Toa Payoh,Toa Payoh
2689,2689,52151,Blk 131,1.338340014,103.8436571,Lor 1 Toa Payoh,Toa Payoh
2690,2690,52159,Blk 128,1.338108035,103.8438564,Lor 1 Toa Payoh,Toa Payoh
2691,2691,52161,Braddell Stn/Blk 111,1.340938301,103.8454065,Lor 1 Toa Payoh,Toa Payoh
2692,2692,52169,Blk 117,1.340131833,103.8446598,Lor 1 Toa Payoh,Toa Payoh
2693,2693,52171,Braddell Stn/Blk 107,1.340949885,103.8477798,Lor 1 Toa Payoh,Toa Payoh
2694,2694,52179,Braddell Stn/Blk 106,1.340690181,103.8480349,Lor 1 Toa Payoh,Toa Payoh
2695,2695,52181,Opp Toa Payoh Stn,1.33306634,103.8465607,Lor 2 Toa Payoh,Toa Payoh
2696,2696,52189,Toa Payoh Stn,1.333185,103.8467831,Lor 2 Toa Payoh,Toa Payoh
2697,2697,52191,Blk 138B,1.336361386,103.8460839,Lor 2 Toa Payoh,Toa Payoh
2698,2698,52199,Blk 84B,1.335473017,103.8466386,Lor 2 Toa Payoh,Toa Payoh
2699,2699,52201,Blk 121,1.339180307,103.8465076,Lor 2 Toa Payoh,Toa Payoh
2700,2700,52209,Blk 101C CP,1.339258732,103.8467845,Lor 2 Toa Payoh,Toa Payoh
2701,2701,52211,Lighthouse Sch,1.338321899,103.8408153,Toa Payoh Rise,Toa Payoh
2702,2702,52219,Bef Caldecott Stn,1.338145284,103.8408689,Toa Payoh Rise,Toa Payoh
2703,2703,52221,Opp Jackson Sq,1.338011621,103.8482286,Lor 3 Toa Payoh,Toa Payoh
2704,2704,52229,Jackson Sq,1.337750234,103.8488029,Lor 3 Toa Payoh,Toa Payoh
2705,2705,52231,Opp Blk 177,1.33430499,103.8487842,Toa Payoh Ctrl,Toa Payoh
2706,2706,52239,Blk 177,1.334121944,103.8489481,Toa Payoh Ctrl,Toa Payoh
2707,2707,52241,Opp Caldecott Stn,1.338046111,103.838995,Toa Payoh Rise,Toa Payoh
2708,2708,52249,Aft Caldecott Stn,1.33783,103.8386,Toa Payoh Rise,Toa Payoh
